Location,Period,Indicator,Dim1,First Tooltip
Belarus,2011,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,3.27
Belarus,2011,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,3.23
Belarus,2011,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,3.39
Belarus,2010,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,3.04
Belarus,2010,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,3.02
Belarus,2010,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,3.09
Belarus,2009,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,3.22
Belarus,2009,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,3.11
Belarus,2009,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,3.54
Belarus,2008,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,2.87
Belarus,2008,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,2.66
Belarus,2008,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,3.35
Belarus,2007,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,2.23
Belarus,2007,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,1.95
Belarus,2007,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,2.87
Belarus,2006,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,2.64
Belarus,2006,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,2.3
Belarus,2006,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,3.37
Belarus,2005,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,2.01
Belarus,2005,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,1.82
Belarus,2005,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,2.4
Belarus,2004,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,2.73
Belarus,2004,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,2.35
Belarus,2004,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,3.53
Belarus,2003,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,3.59
Belarus,2003,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,3.41
Belarus,2003,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,3.94
Belarus,2002,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,3.46
Belarus,2002,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,3.37
Belarus,2002,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,3.66
Belarus,2001,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,1.84
Belarus,2001,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,2.05
Belarus,2001,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,1.35
Belarus,2000,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,1.24
Belarus,2000,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,1.62
Belarus,2000,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,0.38
Belarus,1999,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,0.9
Belarus,1999,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,1.13
Belarus,1999,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,0.44
Belarus,1998,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,0.66
Belarus,1998,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,0.88
Belarus,1998,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,0.21
Belgium,2010,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,11.45
Belgium,2010,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,11.35
Belgium,2010,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,11.57
Belgium,1997,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,4.85
Benin,2011,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,10.92
Benin,2011,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,9.05
Benin,2011,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,12.28
Benin,2003,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,11.11
Benin,2003,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,10.26
Benin,2003,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,11.59
Bhutan,2017,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,1.79
Bhutan,2017,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,1.96
Bhutan,2017,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,1.7
Bhutan,2012,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,4.01
Bhutan,2012,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,2.64
Bhutan,2012,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,4.62
Bhutan,2007,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,3.43
Bhutan,2007,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,1.82
Bhutan,2007,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,4
Bhutan,2003,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,5.38
Bhutan,2003,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,3.93
Bhutan,2003,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,5.72
Bolivia (Plurinational State of),2015,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,6.02
Bolivia (Plurinational State of),2015,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,5.82
Bolivia (Plurinational State of),2015,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,6.45
Bolivia (Plurinational State of),2012,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,2.53
Bolivia (Plurinational State of),2012,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,2.72
Bolivia (Plurinational State of),2012,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,2.13
Bolivia (Plurinational State of),2011,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,3.83
Bolivia (Plurinational State of),2011,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,4.04
Bolivia (Plurinational State of),2011,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,3.42
Bolivia (Plurinational State of),2008,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,4.08
Bolivia (Plurinational State of),2008,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,3.75
Bolivia (Plurinational State of),2008,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,4.69
Bolivia (Plurinational State of),2002,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,8.23
Bolivia (Plurinational State of),2002,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,7.63
Bolivia (Plurinational State of),2002,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,9.24
Bolivia (Plurinational State of),2001,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,7.9
Bolivia (Plurinational State of),2001,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,7.46
Bolivia (Plurinational State of),2001,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,8.64
Bolivia (Plurinational State of),2000,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,11.06
Bolivia (Plurinational State of),2000,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,11.24
Bolivia (Plurinational State of),2000,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,10.76
Bolivia (Plurinational State of),1999,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,12.21
Bolivia (Plurinational State of),1999,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,11.19
Bolivia (Plurinational State of),1999,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,13.96
Bosnia and Herzegovina,2015,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,8.18
Bosnia and Herzegovina,2015,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,7.68
Bosnia and Herzegovina,2015,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,8.53
Bosnia and Herzegovina,2011,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,8.56
Bosnia and Herzegovina,2011,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,7.71
Bosnia and Herzegovina,2011,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,9.15
Bosnia and Herzegovina,2007,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,10.25
Bosnia and Herzegovina,2007,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,8.75
Bosnia and Herzegovina,2007,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,11.22
Bosnia and Herzegovina,2004,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,5.58
Bosnia and Herzegovina,2004,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,4.88
Bosnia and Herzegovina,2004,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,6.02
Bosnia and Herzegovina,2001,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,14.56
Bosnia and Herzegovina,2001,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,13.8
Bosnia and Herzegovina,2001,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,15.14
Botswana,2009,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,1
Botswana,2009,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,1.28
Botswana,2009,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,0.64
Botswana,1993,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,8.54
Brazil,2008,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,25.56
Brazil,2008,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,25.74
Brazil,2008,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,24.87
Bulgaria,2010,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,12.84
Bulgaria,2010,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,8.88
Bulgaria,2010,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,15.86
Bulgaria,2007,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,13.74
Bulgaria,2007,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,14.51
Bulgaria,2007,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,11.9
Bulgaria,2001,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,8.77
Bulgaria,2001,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,9.11
Bulgaria,2001,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,8.1
Bulgaria,2000,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,8.81
Bulgaria,2000,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,8.54
Bulgaria,2000,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,7.87
Bulgaria,1997,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,1.77
Bulgaria,1997,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,2.06
Bulgaria,1997,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,1.18
Bulgaria,1995,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,2.09
Bulgaria,1995,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,2.24
Bulgaria,1995,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,1.79
Burkina Faso,2014,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,3.13
Burkina Faso,2014,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,4.16
Burkina Faso,2014,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,2.84
Burkina Faso,2009,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Total,3.52
Burkina Faso,2009,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Urban,4.63
Burkina Faso,2009,Population with household expenditures on health greater than 10% of total household expenditure or income (SDG 3.8.2) (%),Rural,3.19
