Location,Period,Indicator,Dim1,First Tooltip
Algeria,2005,Crude suicide rates (per 100 000 population),Female,2.2
Algeria,2000,Crude suicide rates (per 100 000 population),Both sexes,4.1
Algeria,2000,Crude suicide rates (per 100 000 population),Male,5.6
Algeria,2000,Crude suicide rates (per 100 000 population),Female,2.5
Angola,2016,Crude suicide rates (per 100 000 population),Both sexes,0
Angola,2016,Crude suicide rates (per 100 000 population),Male,0
Angola,2016,Crude suicide rates (per 100 000 population),Female,0
Angola,2015,Crude suicide rates (per 100 000 population),Both sexes,5
Angola,2015,Crude suicide rates (per 100 000 population),Male,7.5
Angola,2015,Crude suicide rates (per 100 000 population),Female,2.6
Angola,2010,Crude suicide rates (per 100 000 population),Both sexes,5.7
Angola,2010,Crude suicide rates (per 100 000 population),Male,8.7
Angola,2010,Crude suicide rates (per 100 000 population),Female,2.8
Angola,2005,Crude suicide rates (per 100 000 population),Both sexes,7.2
Angola,2005,Crude suicide rates (per 100 000 population),Male,11
Angola,2005,Crude suicide rates (per 100 000 population),Female,3.7
Angola,2000,Crude suicide rates (per 100 000 population),Both sexes,7.9
Angola,2000,Crude suicide rates (per 100 000 population),Male,11.9
Angola,2000,Crude suicide rates (per 100 000 population),Female,4
Antigua and Barbuda,2016,Crude suicide rates (per 100 000 population),Both sexes,0
Antigua and Barbuda,2016,Crude suicide rates (per 100 000 population),Male,0
Antigua and Barbuda,2016,Crude suicide rates (per 100 000 population),Female,0
Antigua and Barbuda,2015,Crude suicide rates (per 100 000 population),Both sexes,0.8
Antigua and Barbuda,2015,Crude suicide rates (per 100 000 population),Male,0
Antigua and Barbuda,2015,Crude suicide rates (per 100 000 population),Female,1.5
Antigua and Barbuda,2010,Crude suicide rates (per 100 000 population),Both sexes,0.3
Antigua and Barbuda,2010,Crude suicide rates (per 100 000 population),Male,0.5
Antigua and Barbuda,2010,Crude suicide rates (per 100 000 population),Female,0
Antigua and Barbuda,2005,Crude suicide rates (per 100 000 population),Both sexes,1.2
Antigua and Barbuda,2005,Crude suicide rates (per 100 000 population),Male,2.4
Antigua and Barbuda,2005,Crude suicide rates (per 100 000 population),Female,0
Antigua and Barbuda,2000,Crude suicide rates (per 100 000 population),Both sexes,2
Antigua and Barbuda,2000,Crude suicide rates (per 100 000 population),Male,4.2
Antigua and Barbuda,2000,Crude suicide rates (per 100 000 population),Female,0.1
Argentina,2016,Crude suicide rates (per 100 000 population),Both sexes,0
Argentina,2016,Crude suicide rates (per 100 000 population),Male,0.1
Argentina,2016,Crude suicide rates (per 100 000 population),Female,0
Argentina,2015,Crude suicide rates (per 100 000 population),Both sexes,8.8
Argentina,2015,Crude suicide rates (per 100 000 population),Male,14.5
Argentina,2015,Crude suicide rates (per 100 000 population),Female,3.4
Argentina,2010,Crude suicide rates (per 100 000 population),Both sexes,8.7
Argentina,2010,Crude suicide rates (per 100 000 population),Male,14.3
Argentina,2010,Crude suicide rates (per 100 000 population),Female,3.3
Argentina,2005,Crude suicide rates (per 100 000 population),Both sexes,9
Argentina,2005,Crude suicide rates (per 100 000 population),Male,14.4
Argentina,2005,Crude suicide rates (per 100 000 population),Female,3.9
Argentina,2000,Crude suicide rates (per 100 000 population),Both sexes,9.5
Argentina,2000,Crude suicide rates (per 100 000 population),Male,15.6
Argentina,2000,Crude suicide rates (per 100 000 population),Female,3.7
Armenia,2016,Crude suicide rates (per 100 000 population),Both sexes,0
Armenia,2016,Crude suicide rates (per 100 000 population),Male,0
Armenia,2016,Crude suicide rates (per 100 000 population),Female,0
Armenia,2015,Crude suicide rates (per 100 000 population),Both sexes,7
Armenia,2015,Crude suicide rates (per 100 000 population),Male,11.5
Armenia,2015,Crude suicide rates (per 100 000 population),Female,3
Armenia,2010,Crude suicide rates (per 100 000 population),Both sexes,6
Armenia,2010,Crude suicide rates (per 100 000 population),Male,10.1
Armenia,2010,Crude suicide rates (per 100 000 population),Female,2.4
Armenia,2005,Crude suicide rates (per 100 000 population),Both sexes,4.4
Armenia,2005,Crude suicide rates (per 100 000 population),Male,7.4
Armenia,2005,Crude suicide rates (per 100 000 population),Female,1.7
Armenia,2000,Crude suicide rates (per 100 000 population),Both sexes,3.3
Armenia,2000,Crude suicide rates (per 100 000 population),Male,5.5
Armenia,2000,Crude suicide rates (per 100 000 population),Female,1.3
Australia,2016,Crude suicide rates (per 100 000 population),Both sexes,0
Australia,2016,Crude suicide rates (per 100 000 population),Male,0
Australia,2016,Crude suicide rates (per 100 000 population),Female,0
Australia,2015,Crude suicide rates (per 100 000 population),Both sexes,13.8
Australia,2015,Crude suicide rates (per 100 000 population),Male,20.4
Australia,2015,Crude suicide rates (per 100 000 population),Female,7.2
Australia,2010,Crude suicide rates (per 100 000 population),Both sexes,12.5
Australia,2010,Crude suicide rates (per 100 000 population),Male,18.6
Australia,2010,Crude suicide rates (per 100 000 population),Female,6.3
Australia,2005,Crude suicide rates (per 100 000 population),Both sexes,12.3
Australia,2005,Crude suicide rates (per 100 000 population),Male,18.6
Australia,2005,Crude suicide rates (per 100 000 population),Female,6
Australia,2000,Crude suicide rates (per 100 000 population),Both sexes,13.2
Australia,2000,Crude suicide rates (per 100 000 population),Male,20.4
Australia,2000,Crude suicide rates (per 100 000 population),Female,6.1
Austria,2016,Crude suicide rates (per 100 000 population),Both sexes,0
Austria,2016,Crude suicide rates (per 100 000 population),Male,0
Austria,2016,Crude suicide rates (per 100 000 population),Female,0
Austria,2015,Crude suicide rates (per 100 000 population),Both sexes,16
Austria,2015,Crude suicide rates (per 100 000 population),Male,24.9
Austria,2015,Crude suicide rates (per 100 000 population),Female,7.5
Austria,2010,Crude suicide rates (per 100 000 population),Both sexes,16
Austria,2010,Crude suicide rates (per 100 000 population),Male,25
Austria,2010,Crude suicide rates (per 100 000 population),Female,7.5
Austria,2005,Crude suicide rates (per 100 000 population),Both sexes,17.3
Austria,2005,Crude suicide rates (per 100 000 population),Male,26.6
Austria,2005,Crude suicide rates (per 100 000 population),Female,8.6
Austria,2000,Crude suicide rates (per 100 000 population),Both sexes,20
Austria,2000,Crude suicide rates (per 100 000 population),Male,30
Austria,2000,Crude suicide rates (per 100 000 population),Female,10.5
Azerbaijan,2016,Crude suicide rates (per 100 000 population),Both sexes,0
Azerbaijan,2016,Crude suicide rates (per 100 000 population),Male,0
Azerbaijan,2016,Crude suicide rates (per 100 000 population),Female,0
Azerbaijan,2015,Crude suicide rates (per 100 000 population),Both sexes,2.7
Azerbaijan,2015,Crude suicide rates (per 100 000 population),Male,4.3
Azerbaijan,2015,Crude suicide rates (per 100 000 population),Female,1.1
Azerbaijan,2010,Crude suicide rates (per 100 000 population),Both sexes,3.1
Azerbaijan,2010,Crude suicide rates (per 100 000 population),Male,5
Azerbaijan,2010,Crude suicide rates (per 100 000 population),Female,1.2
Azerbaijan,2005,Crude suicide rates (per 100 000 population),Both sexes,3.2
Azerbaijan,2005,Crude suicide rates (per 100 000 population),Male,5.2
Azerbaijan,2005,Crude suicide rates (per 100 000 population),Female,1.3
Azerbaijan,2000,Crude suicide rates (per 100 000 population),Both sexes,2.2
Azerbaijan,2000,Crude suicide rates (per 100 000 population),Male,3.5
Azerbaijan,2000,Crude suicide rates (per 100 000 population),Female,0.9
Bahamas,2016,Crude suicide rates (per 100 000 population),Both sexes,0
Bahamas,2016,Crude suicide rates (per 100 000 population),Male,0
Bahamas,2016,Crude suicide rates (per 100 000 population),Female,0
Bahamas,2015,Crude suicide rates (per 100 000 population),Both sexes,1.8
Bahamas,2015,Crude suicide rates (per 100 000 population),Male,3
Bahamas,2015,Crude suicide rates (per 100 000 population),Female,0.5
Bahamas,2010,Crude suicide rates (per 100 000 population),Both sexes,2
Bahamas,2010,Crude suicide rates (per 100 000 population),Male,3.4
Bahamas,2010,Crude suicide rates (per 100 000 population),Female,0.6
Bahamas,2005,Crude suicide rates (per 100 000 population),Both sexes,2.2
Bahamas,2005,Crude suicide rates (per 100 000 population),Male,3.8
Bahamas,2005,Crude suicide rates (per 100 000 population),Female,0.7
Bahamas,2000,Crude suicide rates (per 100 000 population),Both sexes,2
Bahamas,2000,Crude suicide rates (per 100 000 population),Male,3.4
Bahamas,2000,Crude suicide rates (per 100 000 population),Female,0.7
Bahrain,2016,Crude suicide rates (per 100 000 population),Both sexes,0
Bahrain,2016,Crude suicide rates (per 100 000 population),Male,0
Bahrain,2016,Crude suicide rates (per 100 000 population),Female,0
Bahrain,2015,Crude suicide rates (per 100 000 population),Both sexes,5.9
Bahrain,2015,Crude suicide rates (per 100 000 population),Male,8.3
Bahrain,2015,Crude suicide rates (per 100 000 population),Female,2
Bahrain,2010,Crude suicide rates (per 100 000 population),Both sexes,5.2
Bahrain,2010,Crude suicide rates (per 100 000 population),Male,6.9
Bahrain,2010,Crude suicide rates (per 100 000 population),Female,2.4
Bahrain,2005,Crude suicide rates (per 100 000 population),Both sexes,7
Bahrain,2005,Crude suicide rates (per 100 000 population),Male,9.9
Bahrain,2005,Crude suicide rates (per 100 000 population),Female,2.7
Bahrain,2000,Crude suicide rates (per 100 000 population),Both sexes,6.7
Bahrain,2000,Crude suicide rates (per 100 000 population),Male,9.4
Bahrain,2000,Crude suicide rates (per 100 000 population),Female,3.1
Bangladesh,2016,Crude suicide rates (per 100 000 population),Both sexes,0
Bangladesh,2016,Crude suicide rates (per 100 000 population),Male,0
Bangladesh,2016,Crude suicide rates (per 100 000 population),Female,0
Bangladesh,2015,Crude suicide rates (per 100 000 population),Both sexes,6.1
Bangladesh,2015,Crude suicide rates (per 100 000 population),Male,4.7
Bangladesh,2015,Crude suicide rates (per 100 000 population),Female,7.4
Bangladesh,2010,Crude suicide rates (per 100 000 population),Both sexes,6.4
Bangladesh,2010,Crude suicide rates (per 100 000 population),Male,4.3
Bangladesh,2010,Crude suicide rates (per 100 000 population),Female,8.5
Bangladesh,2005,Crude suicide rates (per 100 000 population),Both sexes,6.3
Bangladesh,2005,Crude suicide rates (per 100 000 population),Male,4.5
Bangladesh,2005,Crude suicide rates (per 100 000 population),Female,8.2
Bangladesh,2000,Crude suicide rates (per 100 000 population),Both sexes,6.7
Bangladesh,2000,Crude suicide rates (per 100 000 population),Male,5.7
Bangladesh,2000,Crude suicide rates (per 100 000 population),Female,7.7
Barbados,2016,Crude suicide rates (per 100 000 population),Both sexes,0
Barbados,2016,Crude suicide rates (per 100 000 population),Male,0
Barbados,2016,Crude suicide rates (per 100 000 population),Female,0
Barbados,2015,Crude suicide rates (per 100 000 population),Both sexes,0.7
Barbados,2015,Crude suicide rates (per 100 000 population),Male,1
Barbados,2015,Crude suicide rates (per 100 000 population),Female,0.5
Barbados,2010,Crude suicide rates (per 100 000 population),Both sexes,2.1
Barbados,2010,Crude suicide rates (per 100 000 population),Male,3
Barbados,2010,Crude suicide rates (per 100 000 population),Female,1.3
Barbados,2005,Crude suicide rates (per 100 000 population),Both sexes,3.7
Barbados,2005,Crude suicide rates (per 100 000 population),Male,3.9
Barbados,2005,Crude suicide rates (per 100 000 population),Female,3.4
Barbados,2000,Crude suicide rates (per 100 000 population),Both sexes,2.1
Barbados,2000,Crude suicide rates (per 100 000 population),Male,3.7
Barbados,2000,Crude suicide rates (per 100 000 population),Female,0.6
Belarus,2016,Crude suicide rates (per 100 000 population),Both sexes,0
Belarus,2016,Crude suicide rates (per 100 000 population),Male,0
Belarus,2016,Crude suicide rates (per 100 000 population),Female,0
Belarus,2015,Crude suicide rates (per 100 000 population),Both sexes,26.3
Belarus,2015,Crude suicide rates (per 100 000 population),Male,47
Belarus,2015,Crude suicide rates (per 100 000 population),Female,8.3
Belarus,2010,Crude suicide rates (per 100 000 population),Both sexes,38.2
Belarus,2010,Crude suicide rates (per 100 000 population),Male,68.1
Belarus,2010,Crude suicide rates (per 100 000 population),Female,12.3
Belarus,2005,Crude suicide rates (per 100 000 population),Both sexes,45.1
Belarus,2005,Crude suicide rates (per 100 000 population),Male,80
Belarus,2005,Crude suicide rates (per 100 000 population),Female,14.5
Belarus,2000,Crude suicide rates (per 100 000 population),Both sexes,43.1
Belarus,2000,Crude suicide rates (per 100 000 population),Male,76.6
Belarus,2000,Crude suicide rates (per 100 000 population),Female,13.5
Belgium,2016,Crude suicide rates (per 100 000 population),Both sexes,0
Belgium,2016,Crude suicide rates (per 100 000 population),Male,0
Belgium,2016,Crude suicide rates (per 100 000 population),Female,0
Belgium,2015,Crude suicide rates (per 100 000 population),Both sexes,20.1
Belgium,2015,Crude suicide rates (per 100 000 population),Male,27
Belgium,2015,Crude suicide rates (per 100 000 population),Female,13.4
Belgium,2010,Crude suicide rates (per 100 000 population),Both sexes,21.3
Belgium,2010,Crude suicide rates (per 100 000 population),Male,29.3
Belgium,2010,Crude suicide rates (per 100 000 population),Female,13.6
Belgium,2005,Crude suicide rates (per 100 000 population),Both sexes,21.2
Belgium,2005,Crude suicide rates (per 100 000 population),Male,30.6
Belgium,2005,Crude suicide rates (per 100 000 population),Female,12.1
Belgium,2000,Crude suicide rates (per 100 000 population),Both sexes,22.7
Belgium,2000,Crude suicide rates (per 100 000 population),Male,31.9
Belgium,2000,Crude suicide rates (per 100 000 population),Female,14
Belize,2016,Crude suicide rates (per 100 000 population),Both sexes,0
Belize,2016,Crude suicide rates (per 100 000 population),Male,0
Belize,2016,Crude suicide rates (per 100 000 population),Female,0
Belize,2015,Crude suicide rates (per 100 000 population),Both sexes,4.8
Belize,2015,Crude suicide rates (per 100 000 population),Male,7.9
Belize,2015,Crude suicide rates (per 100 000 population),Female,1.7
Belize,2010,Crude suicide rates (per 100 000 population),Both sexes,4.9
Belize,2010,Crude suicide rates (per 100 000 population),Male,8
Belize,2010,Crude suicide rates (per 100 000 population),Female,1.9
Belize,2005,Crude suicide rates (per 100 000 population),Both sexes,4.9
Belize,2005,Crude suicide rates (per 100 000 population),Male,8
Belize,2005,Crude suicide rates (per 100 000 population),Female,1.9
Belize,2000,Crude suicide rates (per 100 000 population),Both sexes,5.5
Belize,2000,Crude suicide rates (per 100 000 population),Male,9
Belize,2000,Crude suicide rates (per 100 000 population),Female,2
Benin,2016,Crude suicide rates (per 100 000 population),Both sexes,0
Benin,2016,Crude suicide rates (per 100 000 population),Male,0
Benin,2016,Crude suicide rates (per 100 000 population),Female,0
Benin,2015,Crude suicide rates (per 100 000 population),Both sexes,9.9
Benin,2015,Crude suicide rates (per 100 000 population),Male,13.9
Benin,2015,Crude suicide rates (per 100 000 population),Female,6
Benin,2010,Crude suicide rates (per 100 000 population),Both sexes,9.6
Benin,2010,Crude suicide rates (per 100 000 population),Male,13.4
Benin,2010,Crude suicide rates (per 100 000 population),Female,5.9
Benin,2005,Crude suicide rates (per 100 000 population),Both sexes,9.7
Benin,2005,Crude suicide rates (per 100 000 population),Male,13.5
Benin,2005,Crude suicide rates (per 100 000 population),Female,6.1
Benin,2000,Crude suicide rates (per 100 000 population),Both sexes,9.5
Benin,2000,Crude suicide rates (per 100 000 population),Male,13.2
Benin,2000,Crude suicide rates (per 100 000 population),Female,6
Bhutan,2016,Crude suicide rates (per 100 000 population),Both sexes,0
Bhutan,2016,Crude suicide rates (per 100 000 population),Male,0
Bhutan,2016,Crude suicide rates (per 100 000 population),Female,0
Bhutan,2015,Crude suicide rates (per 100 000 population),Both sexes,11.6
Bhutan,2015,Crude suicide rates (per 100 000 population),Male,14.1
Bhutan,2015,Crude suicide rates (per 100 000 population),Female,8.7
Bhutan,2010,Crude suicide rates (per 100 000 population),Both sexes,11.1
Bhutan,2010,Crude suicide rates (per 100 000 population),Male,13.4
Bhutan,2010,Crude suicide rates (per 100 000 population),Female,8.4
Bhutan,2005,Crude suicide rates (per 100 000 population),Both sexes,12.2
Bhutan,2005,Crude suicide rates (per 100 000 population),Male,14.9
Bhutan,2005,Crude suicide rates (per 100 000 population),Female,9.2
Bhutan,2000,Crude suicide rates (per 100 000 population),Both sexes,12.4
Bhutan,2000,Crude suicide rates (per 100 000 population),Male,15.2
Bhutan,2000,Crude suicide rates (per 100 000 population),Female,9.6
Bolivia (Plurinational State of),2016,Crude suicide rates (per 100 000 population),Both sexes,0
Bolivia (Plurinational State of),2016,Crude suicide rates (per 100 000 population),Male,0
Bolivia (Plurinational State of),2016,Crude suicide rates (per 100 000 population),Female,0
Bolivia (Plurinational State of),2015,Crude suicide rates (per 100 000 population),Both sexes,12.4
Bolivia (Plurinational State of),2015,Crude suicide rates (per 100 000 population),Male,15.9
Bolivia (Plurinational State of),2015,Crude suicide rates (per 100 000 population),Female,8.8
Bolivia (Plurinational State of),2010,Crude suicide rates (per 100 000 population),Both sexes,14.1
Bolivia (Plurinational State of),2010,Crude suicide rates (per 100 000 population),Male,17.7
Bolivia (Plurinational State of),2010,Crude suicide rates (per 100 000 population),Female,10.4
Bolivia (Plurinational State of),2005,Crude suicide rates (per 100 000 population),Both sexes,15.3
Bolivia (Plurinational State of),2005,Crude suicide rates (per 100 000 population),Male,19.2
Bolivia (Plurinational State of),2005,Crude suicide rates (per 100 000 population),Female,11.4
Bolivia (Plurinational State of),2000,Crude suicide rates (per 100 000 population),Both sexes,16.4
Bolivia (Plurinational State of),2000,Crude suicide rates (per 100 000 population),Male,20
Bolivia (Plurinational State of),2000,Crude suicide rates (per 100 000 population),Female,12.7
Bosnia and Herzegovina,2016,Crude suicide rates (per 100 000 population),Both sexes,0
Bosnia and Herzegovina,2016,Crude suicide rates (per 100 000 population),Male,0
Bosnia and Herzegovina,2016,Crude suicide rates (per 100 000 population),Female,0
Bosnia and Herzegovina,2015,Crude suicide rates (per 100 000 population),Both sexes,8.9
Bosnia and Herzegovina,2015,Crude suicide rates (per 100 000 population),Male,14.3
Bosnia and Herzegovina,2015,Crude suicide rates (per 100 000 population),Female,3.7
Bosnia and Herzegovina,2010,Crude suicide rates (per 100 000 population),Both sexes,8
Bosnia and Herzegovina,2010,Crude suicide rates (per 100 000 population),Male,12.9
Bosnia and Herzegovina,2010,Crude suicide rates (per 100 000 population),Female,3.3
Bosnia and Herzegovina,2005,Crude suicide rates (per 100 000 population),Both sexes,9.3
Bosnia and Herzegovina,2005,Crude suicide rates (per 100 000 population),Male,15
Bosnia and Herzegovina,2005,Crude suicide rates (per 100 000 population),Female,3.7
Bosnia and Herzegovina,2000,Crude suicide rates (per 100 000 population),Both sexes,10.7
Bosnia and Herzegovina,2000,Crude suicide rates (per 100 000 population),Male,17.3
Bosnia and Herzegovina,2000,Crude suicide rates (per 100 000 population),Female,4.4
Botswana,2016,Crude suicide rates (per 100 000 population),Both sexes,0
Botswana,2016,Crude suicide rates (per 100 000 population),Male,0
Botswana,2016,Crude suicide rates (per 100 000 population),Female,0
Botswana,2015,Crude suicide rates (per 100 000 population),Both sexes,9.7
Botswana,2015,Crude suicide rates (per 100 000 population),Male,14.8
Botswana,2015,Crude suicide rates (per 100 000 population),Female,4.6
Botswana,2010,Crude suicide rates (per 100 000 population),Both sexes,11.1
Botswana,2010,Crude suicide rates (per 100 000 population),Male,17.1
Botswana,2010,Crude suicide rates (per 100 000 population),Female,5.3
Botswana,2005,Crude suicide rates (per 100 000 population),Both sexes,12.6
Botswana,2005,Crude suicide rates (per 100 000 population),Male,20.4
Botswana,2005,Crude suicide rates (per 100 000 population),Female,5
Botswana,2000,Crude suicide rates (per 100 000 population),Both sexes,11.8
Botswana,2000,Crude suicide rates (per 100 000 population),Male,19.7
Botswana,2000,Crude suicide rates (per 100 000 population),Female,4.1
Brazil,2016,Crude suicide rates (per 100 000 population),Both sexes,0
Brazil,2016,Crude suicide rates (per 100 000 population),Male,0
Brazil,2016,Crude suicide rates (per 100 000 population),Female,0
Brazil,2015,Crude suicide rates (per 100 000 population),Both sexes,6.5
Brazil,2015,Crude suicide rates (per 100 000 population),Male,9.9
Brazil,2015,Crude suicide rates (per 100 000 population),Female,3.2
Brazil,2010,Crude suicide rates (per 100 000 population),Both sexes,5.7
Brazil,2010,Crude suicide rates (per 100 000 population),Male,8.7
Brazil,2010,Crude suicide rates (per 100 000 population),Female,2.8
Brazil,2005,Crude suicide rates (per 100 000 population),Both sexes,5.5
Brazil,2005,Crude suicide rates (per 100 000 population),Male,8.5
Brazil,2005,Crude suicide rates (per 100 000 population),Female,2.5
Brazil,2000,Crude suicide rates (per 100 000 population),Both sexes,4.8
Brazil,2000,Crude suicide rates (per 100 000 population),Male,7.6
Brazil,2000,Crude suicide rates (per 100 000 population),Female,2
Brunei Darussalam,2016,Crude suicide rates (per 100 000 population),Both sexes,0
Brunei Darussalam,2016,Crude suicide rates (per 100 000 population),Male,0
Brunei Darussalam,2016,Crude suicide rates (per 100 000 population),Female,0
Brunei Darussalam,2015,Crude suicide rates (per 100 000 population),Both sexes,4.5
Brunei Darussalam,2015,Crude suicide rates (per 100 000 population),Male,6.2
Brunei Darussalam,2015,Crude suicide rates (per 100 000 population),Female,2.6
Brunei Darussalam,2010,Crude suicide rates (per 100 000 population),Both sexes,3.7
Brunei Darussalam,2010,Crude suicide rates (per 100 000 population),Male,5.3
Brunei Darussalam,2010,Crude suicide rates (per 100 000 population),Female,2
Brunei Darussalam,2005,Crude suicide rates (per 100 000 population),Both sexes,3.3
Brunei Darussalam,2005,Crude suicide rates (per 100 000 population),Male,4.8
Brunei Darussalam,2005,Crude suicide rates (per 100 000 population),Female,1.7
Brunei Darussalam,2000,Crude suicide rates (per 100 000 population),Both sexes,2.8
Brunei Darussalam,2000,Crude suicide rates (per 100 000 population),Male,4.1
Brunei Darussalam,2000,Crude suicide rates (per 100 000 population),Female,1.4
Bulgaria,2016,Crude suicide rates (per 100 000 population),Both sexes,0
Bulgaria,2016,Crude suicide rates (per 100 000 population),Male,0
Bulgaria,2016,Crude suicide rates (per 100 000 population),Female,0
Bulgaria,2015,Crude suicide rates (per 100 000 population),Both sexes,11.4
Bulgaria,2015,Crude suicide rates (per 100 000 population),Male,18.1
Bulgaria,2015,Crude suicide rates (per 100 000 population),Female,5.1
Bulgaria,2010,Crude suicide rates (per 100 000 population),Both sexes,12.5
Bulgaria,2010,Crude suicide rates (per 100 000 population),Male,19.4
Bulgaria,2010,Crude suicide rates (per 100 000 population),Female,6
Bulgaria,2005,Crude suicide rates (per 100 000 population),Both sexes,13.4
Bulgaria,2005,Crude suicide rates (per 100 000 population),Male,20.3
Bulgaria,2005,Crude suicide rates (per 100 000 population),Female,6.7
Bulgaria,2000,Crude suicide rates (per 100 000 population),Both sexes,18.5
Bulgaria,2000,Crude suicide rates (per 100 000 population),Male,27.2
Bulgaria,2000,Crude suicide rates (per 100 000 population),Female,10.2
Burkina Faso,2016,Crude suicide rates (per 100 000 population),Both sexes,0
Burkina Faso,2016,Crude suicide rates (per 100 000 population),Male,0
Burkina Faso,2016,Crude suicide rates (per 100 000 population),Female,0
Burkina Faso,2015,Crude suicide rates (per 100 000 population),Both sexes,7.7
Burkina Faso,2015,Crude suicide rates (per 100 000 population),Male,10.2
Burkina Faso,2015,Crude suicide rates (per 100 000 population),Female,5.3
Burkina Faso,2010,Crude suicide rates (per 100 000 population),Both sexes,7.5
Burkina Faso,2010,Crude suicide rates (per 100 000 population),Male,10.3
Burkina Faso,2010,Crude suicide rates (per 100 000 population),Female,4.8
Burkina Faso,2005,Crude suicide rates (per 100 000 population),Both sexes,7.6
Burkina Faso,2005,Crude suicide rates (per 100 000 population),Male,10.6
Burkina Faso,2005,Crude suicide rates (per 100 000 population),Female,4.7
Burkina Faso,2000,Crude suicide rates (per 100 000 population),Both sexes,8.2
Burkina Faso,2000,Crude suicide rates (per 100 000 population),Male,11.7
Burkina Faso,2000,Crude suicide rates (per 100 000 population),Female,4.8
Burundi,2016,Crude suicide rates (per 100 000 population),Both sexes,0
Burundi,2016,Crude suicide rates (per 100 000 population),Male,0
Burundi,2016,Crude suicide rates (per 100 000 population),Female,0
Burundi,2015,Crude suicide rates (per 100 000 population),Both sexes,8.9
Burundi,2015,Crude suicide rates (per 100 000 population),Male,13.1
Burundi,2015,Crude suicide rates (per 100 000 population),Female,4.8
Burundi,2010,Crude suicide rates (per 100 000 population),Both sexes,9
Burundi,2010,Crude suicide rates (per 100 000 population),Male,12.9
Burundi,2010,Crude suicide rates (per 100 000 population),Female,5.2
Burundi,2005,Crude suicide rates (per 100 000 population),Both sexes,8.4
Burundi,2005,Crude suicide rates (per 100 000 population),Male,11.5
Burundi,2005,Crude suicide rates (per 100 000 population),Female,5.5
Burundi,2000,Crude suicide rates (per 100 000 population),Both sexes,7.1
Burundi,2000,Crude suicide rates (per 100 000 population),Male,9.4
Burundi,2000,Crude suicide rates (per 100 000 population),Female,4.8
Cabo Verde,2016,Crude suicide rates (per 100 000 population),Both sexes,0
Cabo Verde,2016,Crude suicide rates (per 100 000 population),Male,0
Cabo Verde,2016,Crude suicide rates (per 100 000 population),Female,0
Cabo Verde,2015,Crude suicide rates (per 100 000 population),Both sexes,11
Cabo Verde,2015,Crude suicide rates (per 100 000 population),Male,16.1
Cabo Verde,2015,Crude suicide rates (per 100 000 population),Female,6.1
Cabo Verde,2010,Crude suicide rates (per 100 000 population),Both sexes,11.1
Cabo Verde,2010,Crude suicide rates (per 100 000 population),Male,15.7
