Location,Period,Indicator,Dim1,First Tooltip
Albania,2017,Neonatal mortality rate (per 1000 live births),Both sexes,6.74 [6.24-7.22]
Albania,2016,Neonatal mortality rate (per 1000 live births),Both sexes,6.33 [5.82-6.82]
Albania,2015,Neonatal mortality rate (per 1000 live births),Both sexes,6.03 [5.49-6.54]
Albania,2014,Neonatal mortality rate (per 1000 live births),Both sexes,5.9 [5.36-6.42]
Albania,2013,Neonatal mortality rate (per 1000 live births),Both sexes,5.91 [5.34-6.48]
Albania,2012,Neonatal mortality rate (per 1000 live births),Both sexes,6.01 [5.41-6.6]
Albania,2011,Neonatal mortality rate (per 1000 live births),Both sexes,6.23 [5.59-6.86]
Albania,2010,Neonatal mortality rate (per 1000 live births),Both sexes,6.66 [5.95-7.37]
Albania,2009,Neonatal mortality rate (per 1000 live births),Both sexes,7.37 [6.61-8.13]
Albania,2008,Neonatal mortality rate (per 1000 live births),Both sexes,8.27 [7.42-9.09]
Albania,2007,Neonatal mortality rate (per 1000 live births),Both sexes,9.17 [8.28-10.05]
Albania,2006,Neonatal mortality rate (per 1000 live births),Both sexes,9.97 [9-10.9]
Albania,2005,Neonatal mortality rate (per 1000 live births),Both sexes,10.56 [9.49-11.61]
Albania,2004,Neonatal mortality rate (per 1000 live births),Both sexes,10.9 [9.52-12.22]
Albania,2003,Neonatal mortality rate (per 1000 live births),Both sexes,11.13 [9.27-12.88]
Albania,2002,Neonatal mortality rate (per 1000 live births),Both sexes,11.45 [9.33-13.48]
Albania,2001,Neonatal mortality rate (per 1000 live births),Both sexes,11.82 [9.57-14.14]
Albania,2000,Neonatal mortality rate (per 1000 live births),Both sexes,12.19 [9.87-14.75]
Albania,1999,Neonatal mortality rate (per 1000 live births),Both sexes,12.52 [10.08-15.28]
Albania,1998,Neonatal mortality rate (per 1000 live births),Both sexes,12.65 [10.03-15.58]
Albania,1997,Neonatal mortality rate (per 1000 live births),Both sexes,12.65 [10.07-15.57]
Albania,1996,Neonatal mortality rate (per 1000 live births),Both sexes,12.59 [10.06-15.51]
Albania,1995,Neonatal mortality rate (per 1000 live births),Both sexes,12.48 [10.04-15.36]
Albania,1994,Neonatal mortality rate (per 1000 live births),Both sexes,12.39 [9.91-15.23]
Albania,1993,Neonatal mortality rate (per 1000 live births),Both sexes,12.32 [9.64-15.25]
Albania,1992,Neonatal mortality rate (per 1000 live births),Both sexes,12.32 [9.53-15.35]
Albania,1991,Neonatal mortality rate (per 1000 live births),Both sexes,12.38 [9.61-15.48]
Albania,1990,Neonatal mortality rate (per 1000 live births),Both sexes,12.6 [9.76-15.82]
Albania,1989,Neonatal mortality rate (per 1000 live births),Both sexes,12.98 [10.1-16.37]
Albania,1988,Neonatal mortality rate (per 1000 live births),Both sexes,13.45 [10.35-17.18]
Albania,1987,Neonatal mortality rate (per 1000 live births),Both sexes,13.96 [10.66-17.93]
Albania,1986,Neonatal mortality rate (per 1000 live births),Both sexes,14.49 [11.03-18.75]
Albania,1985,Neonatal mortality rate (per 1000 live births),Both sexes,15.2 [11.49-19.86]
Albania,1984,Neonatal mortality rate (per 1000 live births),Both sexes,16.16 [11.96-21.39]
Albania,1983,Neonatal mortality rate (per 1000 live births),Both sexes,17.26 [12.27-23.64]
Albania,1982,Neonatal mortality rate (per 1000 live births),Both sexes,18.59 [12.65-26.58]
Albania,1981,Neonatal mortality rate (per 1000 live births),Both sexes,19.95 [12.99-30.13]
Albania,1980,Neonatal mortality rate (per 1000 live births),Both sexes,21.52 [13.17-34.24]
Albania,1979,Neonatal mortality rate (per 1000 live births),Both sexes,23.09 [13.27-38.77]
Algeria,2019,Neonatal mortality rate (per 1000 live births),Both sexes,16.28 [15.6-16.98]
Algeria,2018,Neonatal mortality rate (per 1000 live births),Both sexes,16.04 [15.44-16.62]
Algeria,2017,Neonatal mortality rate (per 1000 live births),Both sexes,15.54 [14.95-16.13]
Algeria,2016,Neonatal mortality rate (per 1000 live births),Both sexes,15.07 [14.46-15.67]
Algeria,2015,Neonatal mortality rate (per 1000 live births),Both sexes,15.05 [14.4-15.68]
Algeria,2014,Neonatal mortality rate (per 1000 live births),Both sexes,15.64 [15.02-16.25]
Algeria,2013,Neonatal mortality rate (per 1000 live births),Both sexes,16.4 [15.78-17]
Algeria,2012,Neonatal mortality rate (per 1000 live births),Both sexes,16.87 [16.26-17.47]
Algeria,2011,Neonatal mortality rate (per 1000 live births),Both sexes,17.14 [16.5-17.76]
Algeria,2010,Neonatal mortality rate (per 1000 live births),Both sexes,17.51 [16.87-18.17]
Algeria,2009,Neonatal mortality rate (per 1000 live births),Both sexes,18.17 [17.44-18.92]
Algeria,2008,Neonatal mortality rate (per 1000 live births),Both sexes,18.9 [17.91-19.87]
Algeria,2007,Neonatal mortality rate (per 1000 live births),Both sexes,19.37 [18.13-20.58]
Algeria,2006,Neonatal mortality rate (per 1000 live births),Both sexes,19.66 [18.11-21.18]
Algeria,2005,Neonatal mortality rate (per 1000 live births),Both sexes,19.88 [18.07-21.66]
Algeria,2004,Neonatal mortality rate (per 1000 live births),Both sexes,20.12 [18.23-22]
Algeria,2003,Neonatal mortality rate (per 1000 live births),Both sexes,20.38 [18.32-22.45]
Algeria,2002,Neonatal mortality rate (per 1000 live births),Both sexes,20.64 [18.54-22.74]
Algeria,2001,Neonatal mortality rate (per 1000 live births),Both sexes,20.88 [18.79-22.94]
Algeria,2000,Neonatal mortality rate (per 1000 live births),Both sexes,21.05 [18.99-23.07]
Algeria,1999,Neonatal mortality rate (per 1000 live births),Both sexes,21.1 [19.15-23.06]
Algeria,1998,Neonatal mortality rate (per 1000 live births),Both sexes,21.12 [19.07-23.16]
Algeria,1997,Neonatal mortality rate (per 1000 live births),Both sexes,21.14 [19.06-23.28]
Algeria,1996,Neonatal mortality rate (per 1000 live births),Both sexes,21.19 [18.99-23.46]
Algeria,1995,Neonatal mortality rate (per 1000 live births),Both sexes,21.39 [19.06-23.8]
Algeria,1994,Neonatal mortality rate (per 1000 live births),Both sexes,21.69 [19.34-24.25]
Algeria,1993,Neonatal mortality rate (per 1000 live births),Both sexes,22.06 [19.56-24.8]
Algeria,1992,Neonatal mortality rate (per 1000 live births),Both sexes,22.46 [19.91-25.27]
Algeria,1991,Neonatal mortality rate (per 1000 live births),Both sexes,22.86 [20.23-25.69]
Algeria,1990,Neonatal mortality rate (per 1000 live births),Both sexes,23.25 [20.65-26.03]
Algeria,1989,Neonatal mortality rate (per 1000 live births),Both sexes,23.73 [21.34-26.25]
Algeria,1988,Neonatal mortality rate (per 1000 live births),Both sexes,24.47 [22.03-27.04]
Algeria,1987,Neonatal mortality rate (per 1000 live births),Both sexes,25.65 [22.96-28.47]
Algeria,1986,Neonatal mortality rate (per 1000 live births),Both sexes,27.42 [24.39-30.56]
Algeria,1985,Neonatal mortality rate (per 1000 live births),Both sexes,29.92 [26.54-33.37]
Algeria,1984,Neonatal mortality rate (per 1000 live births),Both sexes,33.04 [29.66-36.6]
Algeria,1983,Neonatal mortality rate (per 1000 live births),Both sexes,36.62 [32.68-40.71]
Algeria,1982,Neonatal mortality rate (per 1000 live births),Both sexes,40.1 [35.52-45]
Algeria,1981,Neonatal mortality rate (per 1000 live births),Both sexes,43.22 [37.83-48.93]
Algeria,1980,Neonatal mortality rate (per 1000 live births),Both sexes,45.87 [39.94-52.03]
Algeria,1979,Neonatal mortality rate (per 1000 live births),Both sexes,48 [42.12-54.27]
Algeria,1978,Neonatal mortality rate (per 1000 live births),Both sexes,49.97 [43.41-56.98]
Algeria,1977,Neonatal mortality rate (per 1000 live births),Both sexes,52.15 [44.83-60.11]
Algeria,1976,Neonatal mortality rate (per 1000 live births),Both sexes,54.71 [46.5-63.82]
Algeria,1975,Neonatal mortality rate (per 1000 live births),Both sexes,57.5 [48.46-67.65]
Algeria,1974,Neonatal mortality rate (per 1000 live births),Both sexes,60.62 [51.06-71.32]
Algeria,1973,Neonatal mortality rate (per 1000 live births),Both sexes,63.85 [53.1-75.88]
Algeria,1972,Neonatal mortality rate (per 1000 live births),Both sexes,67.28 [55.69-80.42]
Algeria,1971,Neonatal mortality rate (per 1000 live births),Both sexes,70.32 [58.24-84.77]
Algeria,1970,Neonatal mortality rate (per 1000 live births),Both sexes,73.06 [60.4-88.04]
Algeria,1969,Neonatal mortality rate (per 1000 live births),Both sexes,75.19 [61.91-90.75]
Andorra,2019,Neonatal mortality rate (per 1000 live births),Both sexes,1.43 [0.37-5.55]
Andorra,2018,Neonatal mortality rate (per 1000 live births),Both sexes,1.48 [0.4-5.53]
Andorra,2017,Neonatal mortality rate (per 1000 live births),Both sexes,1.56 [0.44-5.51]
Andorra,2016,Neonatal mortality rate (per 1000 live births),Both sexes,1.63 [0.49-5.42]
Andorra,2015,Neonatal mortality rate (per 1000 live births),Both sexes,1.71 [0.56-5.27]
Andorra,2014,Neonatal mortality rate (per 1000 live births),Both sexes,1.8 [0.62-5.14]
Andorra,2013,Neonatal mortality rate (per 1000 live births),Both sexes,1.89 [0.7-5.01]
Andorra,2012,Neonatal mortality rate (per 1000 live births),Both sexes,1.98 [0.79-4.9]
Andorra,2011,Neonatal mortality rate (per 1000 live births),Both sexes,2.08 [0.88-4.81]
Andorra,2010,Neonatal mortality rate (per 1000 live births),Both sexes,2.19 [0.97-4.78]
Andorra,2009,Neonatal mortality rate (per 1000 live births),Both sexes,2.3 [1.06-4.76]
Andorra,2008,Neonatal mortality rate (per 1000 live births),Both sexes,2.43 [1.15-4.81]
Andorra,2007,Neonatal mortality rate (per 1000 live births),Both sexes,2.58 [1.27-4.93]
Andorra,2006,Neonatal mortality rate (per 1000 live births),Both sexes,2.74 [1.37-5.12]
Andorra,2005,Neonatal mortality rate (per 1000 live births),Both sexes,2.91 [1.48-5.37]
Andorra,2004,Neonatal mortality rate (per 1000 live births),Both sexes,3.08 [1.6-5.71]
Andorra,2003,Neonatal mortality rate (per 1000 live births),Both sexes,3.26 [1.69-6.11]
Andorra,2002,Neonatal mortality rate (per 1000 live births),Both sexes,3.45 [1.76-6.62]
Andorra,2001,Neonatal mortality rate (per 1000 live births),Both sexes,3.68 [1.83-7.21]
Andorra,2000,Neonatal mortality rate (per 1000 live births),Both sexes,3.9 [1.87-7.9]
Andorra,1999,Neonatal mortality rate (per 1000 live births),Both sexes,4.16 [1.91-8.77]
Andorra,1998,Neonatal mortality rate (per 1000 live births),Both sexes,4.42 [1.91-9.8]
Andorra,1997,Neonatal mortality rate (per 1000 live births),Both sexes,4.68 [1.91-11.02]
Andorra,1996,Neonatal mortality rate (per 1000 live births),Both sexes,4.94 [1.89-12.43]
Andorra,1995,Neonatal mortality rate (per 1000 live births),Both sexes,5.23 [1.86-14.13]
Andorra,1994,Neonatal mortality rate (per 1000 live births),Both sexes,5.57 [1.86-16.01]
Andorra,1993,Neonatal mortality rate (per 1000 live births),Both sexes,5.9 [1.8-18.18]
Andorra,1992,Neonatal mortality rate (per 1000 live births),Both sexes,6.22 [1.77-21]
Andorra,1991,Neonatal mortality rate (per 1000 live births),Both sexes,6.61 [1.73-24.08]
Andorra,1990,Neonatal mortality rate (per 1000 live births),Both sexes,7 [1.68-27.52]
Andorra,1989,Neonatal mortality rate (per 1000 live births),Both sexes,7.39 [1.64-31.65]
Angola,2019,Neonatal mortality rate (per 1000 live births),Both sexes,27.57 [12.17-53.7]
Angola,2018,Neonatal mortality rate (per 1000 live births),Both sexes,28.25 [12.83-53.62]
Angola,2017,Neonatal mortality rate (per 1000 live births),Both sexes,29 [13.7-53.58]
Angola,2016,Neonatal mortality rate (per 1000 live births),Both sexes,29.78 [14.55-53.42]
Angola,2015,Neonatal mortality rate (per 1000 live births),Both sexes,30.63 [15.65-53.27]
Angola,2014,Neonatal mortality rate (per 1000 live births),Both sexes,31.59 [16.93-53.24]
Angola,2013,Neonatal mortality rate (per 1000 live births),Both sexes,32.66 [18.46-52.53]
Angola,2012,Neonatal mortality rate (per 1000 live births),Both sexes,33.68 [20.42-51.9]
Angola,2011,Neonatal mortality rate (per 1000 live births),Both sexes,34.89 [22.51-51.58]
Angola,2010,Neonatal mortality rate (per 1000 live births),Both sexes,36.2 [24.58-51.35]
Angola,2009,Neonatal mortality rate (per 1000 live births),Both sexes,37.59 [26.81-51.22]
Angola,2008,Neonatal mortality rate (per 1000 live births),Both sexes,38.98 [28.92-51.71]
Angola,2007,Neonatal mortality rate (per 1000 live births),Both sexes,40.43 [30.93-51.92]
Angola,2006,Neonatal mortality rate (per 1000 live births),Both sexes,41.97 [32.74-52.79]
Angola,2005,Neonatal mortality rate (per 1000 live births),Both sexes,43.61 [34.73-53.73]
Angola,2004,Neonatal mortality rate (per 1000 live births),Both sexes,45.17 [36.45-55.11]
Angola,2003,Neonatal mortality rate (per 1000 live births),Both sexes,46.63 [37.92-56.56]
Angola,2002,Neonatal mortality rate (per 1000 live births),Both sexes,47.95 [39.55-57.88]
Angola,2001,Neonatal mortality rate (per 1000 live births),Both sexes,49.24 [40.68-59.36]
Angola,2000,Neonatal mortality rate (per 1000 live births),Both sexes,50.28 [41.86-60.38]
Angola,1999,Neonatal mortality rate (per 1000 live births),Both sexes,51.12 [42.75-61.28]
Angola,1998,Neonatal mortality rate (per 1000 live births),Both sexes,51.87 [43.46-61.88]
Angola,1997,Neonatal mortality rate (per 1000 live births),Both sexes,52.51 [44.21-62.33]
Angola,1996,Neonatal mortality rate (per 1000 live births),Both sexes,52.88 [44.59-63.04]
Angola,1995,Neonatal mortality rate (per 1000 live births),Both sexes,53.2 [44.74-63.62]
Angola,1994,Neonatal mortality rate (per 1000 live births),Both sexes,53.34 [44.71-64.12]
Angola,1993,Neonatal mortality rate (per 1000 live births),Both sexes,53.33 [44.48-64.34]
Angola,1992,Neonatal mortality rate (per 1000 live births),Both sexes,53.36 [44.44-64.62]
Angola,1991,Neonatal mortality rate (per 1000 live births),Both sexes,53.33 [44.19-65.18]
Angola,1990,Neonatal mortality rate (per 1000 live births),Both sexes,53.27 [43.66-65.79]
Angola,1989,Neonatal mortality rate (per 1000 live births),Both sexes,53.29 [43.13-66.62]
Antigua and Barbuda,2019,Neonatal mortality rate (per 1000 live births),Both sexes,3.65 [2.46-5.35]
Antigua and Barbuda,2018,Neonatal mortality rate (per 1000 live births),Both sexes,3.79 [2.64-5.35]
Antigua and Barbuda,2017,Neonatal mortality rate (per 1000 live births),Both sexes,3.94 [2.83-5.36]
Antigua and Barbuda,2016,Neonatal mortality rate (per 1000 live births),Both sexes,4.1 [3.05-5.41]
Antigua and Barbuda,2015,Neonatal mortality rate (per 1000 live births),Both sexes,4.28 [3.31-5.47]
Antigua and Barbuda,2014,Neonatal mortality rate (per 1000 live births),Both sexes,4.5 [3.58-5.6]
Antigua and Barbuda,2013,Neonatal mortality rate (per 1000 live births),Both sexes,4.76 [3.91-5.78]
Antigua and Barbuda,2012,Neonatal mortality rate (per 1000 live births),Both sexes,5.08 [4.24-6.03]
Antigua and Barbuda,2011,Neonatal mortality rate (per 1000 live births),Both sexes,5.45 [4.6-6.39]
Antigua and Barbuda,2010,Neonatal mortality rate (per 1000 live births),Both sexes,5.86 [4.98-6.83]
Antigua and Barbuda,2009,Neonatal mortality rate (per 1000 live births),Both sexes,6.29 [5.37-7.32]
Antigua and Barbuda,2008,Neonatal mortality rate (per 1000 live births),Both sexes,6.75 [5.78-7.83]
Antigua and Barbuda,2007,Neonatal mortality rate (per 1000 live births),Both sexes,7.22 [6.21-8.36]
Antigua and Barbuda,2006,Neonatal mortality rate (per 1000 live births),Both sexes,7.69 [6.63-8.87]
Antigua and Barbuda,2005,Neonatal mortality rate (per 1000 live births),Both sexes,8.13 [7.05-9.35]
Antigua and Barbuda,2004,Neonatal mortality rate (per 1000 live births),Both sexes,8.54 [7.43-9.8]
Antigua and Barbuda,2003,Neonatal mortality rate (per 1000 live births),Both sexes,8.9 [7.78-10.17]
Antigua and Barbuda,2002,Neonatal mortality rate (per 1000 live births),Both sexes,9.18 [8.05-10.47]
Antigua and Barbuda,2001,Neonatal mortality rate (per 1000 live births),Both sexes,9.43 [8.28-10.74]
Antigua and Barbuda,2000,Neonatal mortality rate (per 1000 live births),Both sexes,9.64 [8.46-10.91]
Antigua and Barbuda,1999,Neonatal mortality rate (per 1000 live births),Both sexes,9.78 [8.58-11.08]
Antigua and Barbuda,1998,Neonatal mortality rate (per 1000 live births),Both sexes,9.86 [8.65-11.18]
Antigua and Barbuda,1997,Neonatal mortality rate (per 1000 live births),Both sexes,9.88 [8.65-11.22]
Antigua and Barbuda,1996,Neonatal mortality rate (per 1000 live births),Both sexes,9.82 [8.56-11.15]
Antigua and Barbuda,1995,Neonatal mortality rate (per 1000 live births),Both sexes,9.65 [8.42-10.99]
Antigua and Barbuda,1994,Neonatal mortality rate (per 1000 live births),Both sexes,9.4 [8.18-10.74]
Antigua and Barbuda,1993,Neonatal mortality rate (per 1000 live births),Both sexes,9.11 [7.89-10.44]
Antigua and Barbuda,1992,Neonatal mortality rate (per 1000 live births),Both sexes,8.77 [7.54-10.1]
Antigua and Barbuda,1991,Neonatal mortality rate (per 1000 live births),Both sexes,8.42 [7.22-9.77]
Antigua and Barbuda,1990,Neonatal mortality rate (per 1000 live births),Both sexes,8.12 [6.95-9.45]
Antigua and Barbuda,1989,Neonatal mortality rate (per 1000 live births),Both sexes,7.84 [6.7-9.16]
Antigua and Barbuda,1988,Neonatal mortality rate (per 1000 live births),Both sexes,7.61 [6.48-8.91]
Antigua and Barbuda,1987,Neonatal mortality rate (per 1000 live births),Both sexes,7.44 [6.33-8.71]
Antigua and Barbuda,1986,Neonatal mortality rate (per 1000 live births),Both sexes,7.37 [6.27-8.62]
Antigua and Barbuda,1985,Neonatal mortality rate (per 1000 live births),Both sexes,7.39 [6.33-8.63]
Antigua and Barbuda,1984,Neonatal mortality rate (per 1000 live births),Both sexes,7.54 [6.44-8.78]
Antigua and Barbuda,1983,Neonatal mortality rate (per 1000 live births),Both sexes,7.81 [6.69-9.09]
Antigua and Barbuda,1982,Neonatal mortality rate (per 1000 live births),Both sexes,8.2 [7.06-9.51]
Antigua and Barbuda,1981,Neonatal mortality rate (per 1000 live births),Both sexes,8.7 [7.48-10.07]
Antigua and Barbuda,1980,Neonatal mortality rate (per 1000 live births),Both sexes,9.29 [8-10.73]
Antigua and Barbuda,1979,Neonatal mortality rate (per 1000 live births),Both sexes,9.96 [8.59-11.48]
Antigua and Barbuda,1978,Neonatal mortality rate (per 1000 live births),Both sexes,10.69 [9.26-12.26]
Antigua and Barbuda,1977,Neonatal mortality rate (per 1000 live births),Both sexes,11.44 [9.96-13.06]
Antigua and Barbuda,1976,Neonatal mortality rate (per 1000 live births),Both sexes,12.15 [10.65-13.83]
Antigua and Barbuda,1975,Neonatal mortality rate (per 1000 live births),Both sexes,12.81 [11.27-14.53]
Antigua and Barbuda,1974,Neonatal mortality rate (per 1000 live births),Both sexes,13.47 [11.86-15.26]
Antigua and Barbuda,1973,Neonatal mortality rate (per 1000 live births),Both sexes,14.22 [12.54-16.08]
Antigua and Barbuda,1972,Neonatal mortality rate (per 1000 live births),Both sexes,15.1 [13.28-17.07]
Antigua and Barbuda,1971,Neonatal mortality rate (per 1000 live births),Both sexes,16.24 [14.19-18.37]
Argentina,2019,Neonatal mortality rate (per 1000 live births),Both sexes,6.08 [5.7-6.48]
Argentina,2018,Neonatal mortality rate (per 1000 live births),Both sexes,6.16 [5.92-6.41]
Argentina,2017,Neonatal mortality rate (per 1000 live births),Both sexes,6.23 [6.03-6.43]
Argentina,2016,Neonatal mortality rate (per 1000 live births),Both sexes,6.38 [6.19-6.59]
Argentina,2015,Neonatal mortality rate (per 1000 live births),Both sexes,6.64 [6.44-6.84]
Argentina,2014,Neonatal mortality rate (per 1000 live births),Both sexes,6.94 [6.73-7.15]
Argentina,2013,Neonatal mortality rate (per 1000 live births),Both sexes,7.23 [7.01-7.44]
Argentina,2012,Neonatal mortality rate (per 1000 live births),Both sexes,7.45 [7.22-7.69]
Argentina,2011,Neonatal mortality rate (per 1000 live births),Both sexes,7.58 [7.35-7.82]
Argentina,2010,Neonatal mortality rate (per 1000 live births),Both sexes,7.66 [7.42-7.9]
Argentina,2009,Neonatal mortality rate (per 1000 live births),Both sexes,7.79 [7.53-8.04]
Argentina,2008,Neonatal mortality rate (per 1000 live births),Both sexes,8.04 [7.79-8.29]
Argentina,2007,Neonatal mortality rate (per 1000 live births),Both sexes,8.37 [8.11-8.64]
Argentina,2006,Neonatal mortality rate (per 1000 live births),Both sexes,8.75 [8.48-9.02]
Argentina,2005,Neonatal mortality rate (per 1000 live births),Both sexes,9.18 [8.89-9.46]
Argentina,2004,Neonatal mortality rate (per 1000 live births),Both sexes,9.7 [9.4-10]
Argentina,2003,Neonatal mortality rate (per 1000 live births),Both sexes,10.3 [10-10.6]
Argentina,2002,Neonatal mortality rate (per 1000 live births),Both sexes,10.79 [10.47-11.12]
Argentina,2001,Neonatal mortality rate (per 1000 live births),Both sexes,10.98 [10.65-11.31]
Argentina,2000,Neonatal mortality rate (per 1000 live births),Both sexes,10.94 [10.6-11.28]
Argentina,1999,Neonatal mortality rate (per 1000 live births),Both sexes,10.9 [10.56-11.26]
Argentina,1998,Neonatal mortality rate (per 1000 live births),Both sexes,11.09 [10.74-11.45]
Argentina,1997,Neonatal mortality rate (per 1000 live births),Both sexes,11.59 [11.22-11.97]
Argentina,1996,Neonatal mortality rate (per 1000 live births),Both sexes,12.44 [12.06-12.84]
Argentina,1995,Neonatal mortality rate (per 1000 live births),Both sexes,13.45 [13.04-13.86]
Argentina,1994,Neonatal mortality rate (per 1000 live births),Both sexes,14.23 [13.8-14.67]
Argentina,1993,Neonatal mortality rate (per 1000 live births),Both sexes,14.57 [14.14-15.02]
Argentina,1992,Neonatal mortality rate (per 1000 live births),Both sexes,14.63 [14.18-15.11]
Argentina,1991,Neonatal mortality rate (per 1000 live births),Both sexes,14.67 [14.22-15.15]
Argentina,1990,Neonatal mortality rate (per 1000 live births),Both sexes,14.9 [14.44-15.38]
Argentina,1989,Neonatal mortality rate (per 1000 live births),Both sexes,15.48 [15-15.96]
Argentina,1988,Neonatal mortality rate (per 1000 live births),Both sexes,16.33 [15.84-16.81]
Argentina,1987,Neonatal mortality rate (per 1000 live births),Both sexes,17 [16.51-17.51]
Argentina,1986,Neonatal mortality rate (per 1000 live births),Both sexes,17.05 [16.57-17.55]
Argentina,1985,Neonatal mortality rate (per 1000 live births),Both sexes,16.58 [16.08-17.08]
Argentina,1984,Neonatal mortality rate (per 1000 live births),Both sexes,16.05 [15.53-16.56]
Argentina,1983,Neonatal mortality rate (per 1000 live births),Both sexes,15.84 [15.31-16.35]
Argentina,1982,Neonatal mortality rate (per 1000 live births),Both sexes,16.13 [15.58-16.68]
Argentina,1981,Neonatal mortality rate (per 1000 live births),Both sexes,17.09 [16.51-17.68]
Argentina,1980,Neonatal mortality rate (per 1000 live births),Both sexes,18.58 [17.94-19.22]
Argentina,1979,Neonatal mortality rate (per 1000 live births),Both sexes,20.19 [19.49-20.9]
Argentina,1978,Neonatal mortality rate (per 1000 live births),Both sexes,21.51 [20.75-22.31]
Argentina,1977,Neonatal mortality rate (per 1000 live births),Both sexes,22.34 [21.47-23.28]
Argentina,1976,Neonatal mortality rate (per 1000 live births),Both sexes,22.58 [21.28-23.93]
Argentina,1975,Neonatal mortality rate (per 1000 live births),Both sexes,22.47 [20.22-24.76]
Argentina,1974,Neonatal mortality rate (per 1000 live births),Both sexes,22.51 [19.56-25.5]
Argentina,1973,Neonatal mortality rate (per 1000 live births),Both sexes,22.98 [19.84-26.15]
Argentina,1972,Neonatal mortality rate (per 1000 live births),Both sexes,23.7 [20.71-26.71]
Argentina,1971,Neonatal mortality rate (per 1000 live births),Both sexes,24.34 [22.27-26.48]
Argentina,1970,Neonatal mortality rate (per 1000 live births),Both sexes,24.85 [23.34-26.46]
Armenia,2019,Neonatal mortality rate (per 1000 live births),Both sexes,6.4 [4.34-9.07]
Armenia,2018,Neonatal mortality rate (per 1000 live births),Both sexes,6.72 [4.64-9.37]
Armenia,2017,Neonatal mortality rate (per 1000 live births),Both sexes,7.06 [4.97-9.68]
Armenia,2016,Neonatal mortality rate (per 1000 live births),Both sexes,7.44 [5.35-10.04]
Armenia,2015,Neonatal mortality rate (per 1000 live births),Both sexes,7.82 [5.73-10.38]
